timestamp,user,item
1418229163,6,146
1418264509,6,147
1418299854,6,148
1418335200,6,149
1418370545,6,150
1418405890,6,124
1418441236,6,151
1418476581,6,152
1418511927,6,153
1418547272,6,154
1418582618,6,155
1418617963,6,156
1418653309,6,157
1418688654,6,158
1418724000,6,159
1416387600,7,160
1416429400,7,160
1416471200,7,161
1416513000,7,162
1416554800,7,163
1416596600,7,164
1416638400,7,165
1416680200,7,166
1416722000,7,164
1416763800,7,167
1416805600,7,168
1416847400,7,169
1416889200,7,170
1416931000,7,171
1416972800,7,172
1417014600,7,173
1417056400,7,174
1417098200,7,175
1417140000,7,176
1417181800,7,177
1417223600,7,178
1417265400,7,179
1417307200,7,180
1417349000,7,181
1417390800,7,182
1417432600,7,183
1417474400,7,184
1417516200,7,185
1417558000,7,186
1417599800,7,187
1417641600,7,188
1417683400,7,184
1417725200,7,183
1417767000,7,185
1417808800,7,188
1417850600,7,189
1417892400,7,190
1417934200,7,191
1417976000,7,192
1418017800,7,193
1418059600,7,194
1418101400,7,195
1418143200,7,196
1418185000,7,197
1418226800,7,198
1418268600,7,199
1418310400,7,191
1418352200,7,198
1418394000,7,200
1418435800,7,201
1418477600,7,202
1418519400,7,203
1418561200,7,204
1418603000,7,204
1418644800,7,204
1416538800,8,205
1416591440,8,206
1416644080,8,206
1416696720,8,207
1416749360,8,205
1416802000,8,206
1416854640,8,208
1416907280,8,209
1416959920,8,206
1417012560,8,206
1417065200,8,206
1417117840,8,205
1417170480,8,205
1417223120,8,210
1417275760,8,211
1417328400,8,211
1417381040,8,212
1417433680,8,213
1417486320,8,214
1417538960,8,215
1417591600,8,216
1417644240,8,217
1417696880,8,217
1417749520,8,218
1417802160,8,219
1417854800,8,219
1417907440,8,219
1417960080,8,218
1418012720,8,220
1418065360,8,221
1418118000,8,222
1418170640,8,223
1418223280,8,224
1418275920,8,225
1418328560,8,226
1418381200,8,223
1418433840,8,224
1418486480,8,227
1418539120,8,228
1418591760,8,228
1418644400,8,228
1418697040,8,229
1418749680,8,230
1418802320,8,229
1418854960,8,231
1418907600,8,232
1416711600,9,233
1416800752,9,234
1416889905,9,234
1416979058,9,233
1417068211,9,233
1417157364,9,235
1417246517,9,236
1417335670,9,234
1417424823,9,237
1417513976,9,238
1417603129,9,239
1417692282,9,240
1417781435,9,241
1417870588,9,242
1417959741,9,243
1418048894,9,244
1418138047,9,245
1418227200,9,246
1416412800,10,247
1416442488,10,248
1416472177,10,249
1416501866,10,249
1416531555,10,250
1416561244,10,251
1416590933,10,252
1416620622,10,253
1416650311,10,254
1416680000,10,255
1416709688,10,256
1416739377,10,257
1416769066,10,258
1416798755,10,259
1416828444,10,260
1416858133,10,261
1416887822,10,262
1416917511,10,263
1416947200,10,261
1416976888,10,264
1417006577,10,265
1417036266,10,266
1417065955,10,267
1417095644,10,268
1417125333,10,269
1417155022,10,270
1417184711,10,271
1417214400,10,272
1417244088,10,271
1417273777,10,273
1417303466,10,274
1417333155,10,270
1417362844,10,275
1417392533,10,276
1417422222,10,277
1417451911,10,278
1417481600,10,279
1417511288,10,280
1417540977,10,281
1417570666,10,282
1417600355,10,283
1417630044,10,284
1417659733,10,285
1417689422,10,256
1417719111,10,286
1417748800,10,287
1417778488,10,288
1417808177,10,289
1417837866,10,290
1417867555,10,291
1417897244,10,292
1417926933,10,293
1417956622,10,294
1417986311,10,295
1418016000,10,296
1418045688,10,297
1418075377,10,298
1418105066,10,298
1418134755,10,299
1418164444,10,300
1418194133,10,301
1418223822,10,300
1418253511,10,300
1418283200,10,300
1418312888,10,298
1418342577,10,298
1418372266,10,302
1418401955,10,298
1418431644,10,303
1418461333,10,301
1418491022,10,303
1418520711,10,298
1418550400,10,304
1418580088,10,305
1418609777,10,306
1418639466,10,303
1418669155,10,307
1418698844,10,308
1418728533,10,303
1418758222,10,298
1418787911,10,309
1418817600,10,310
1416405600,11,311
1416488400,11,312
1416571200,11,313
1416654000,11,314
1416736800,11,315
1416819600,11,316
1416902400,11,317
1416985200,11,318
1417068000,11,318
1417150800,11,319
1417233600,11,320
1417316400,11,321
1417399200,11,322
1417482000,11,323
1417564800,11,324
1417647600,11,325
1417730400,11,326
1417813200,11,327
1417896000,11,328
1417978800,11,329
1418061600,11,330
1418144400,11,331
1418227200,11,332
1418310000,11,333
1418392800,11,334
1418475600,11,335
1418558400,11,336
1418641200,11,337
1418724000,11,338
1418806800,11,339
1418889600,11,340
1416290400,12,341
1416433885,12,342
1416577371,12,343
1416720857,12,344
1416864342,12,345
1417007828,12,346
1417151314,12,347
1417294800,12,348
1417438285,12,349
1417581771,12,350
1417725257,12,351
1417868742,12,352
1418012228,12,353
1418155714,12,354
1418299200,12,343
1417586400,13,355
1417683300,13,356
1417780200,13,355
1417877100,13,357
1417974000,13,357
1418070900,13,358
1418167800,13,359
1418264700,13,358
1418361600,13,358
1418458500,13,360
1418555400,13,361
1418652300,13,362
1418749200,13,363
1416391200,14,364
1416463896,14,365
1416536593,14,366
1416609290,14,367
1416681987,14,368
1416754683,14,369
1416827380,14,370
1416900077,14,371
1416972774,14,372
1417045470,14,373
1417118167,14,372
1417190864,14,374
1417263561,14,375
1417336258,14,376
1417408954,14,377
1417481651,14,378
1417554348,14,379
1417627045,14,377
1417699741,14,378
1417772438,14,378
1417845135,14,380
1417917832,14,377
1417990529,14,381
1418063225,14,382
1418135922,14,383
1418208619,14,384
1418281316,14,385
1418354012,14,386
1418426709,14,387
1418499406,14,388
1418572103,14,389
1418644800,14,390
1416927600,15,391
1417083600,15,392
1417239600,15,393
1417395600,15,394
1417551600,15,395
1417707600,15,396
1417863600,15,397
1418019600,15,398
1418175600,15,399
1418331600,15,400
1418487600,15,401
1418643600,15,402
1418799600,15,403
1416290400,16,404
1416388285,16,405
1416486171,16,405
1416584057,16,406
1416681942,16,407
1416779828,16,407
1416877714,16,407
1416975600,16,406
1417073485,16,408
1417171371,16,409
1417269257,16,376
1417367142,16,376
1417465028,16,376
1417562914,16,410
1417660800,16,376
1417758685,16,411
1417856571,16,410
1417954457,16,412
1418052342,16,412
1418150228,16,412
1418248114,16,413
1418346000,16,414
1416988800,17,415
1417051200,17,416
1417113600,17,417
1417176000,17,416
1417238400,17,418
1417300800,17,419
1417363200,17,420
1417425600,17,421
1417488000,17,422
1417550400,17,423
1417612800,17,424
1417675200,17,424
1417737600,17,425
1417800000,17,421
1417862400,17,426
1417924800,17,424
1417987200,17,424
1418049600,17,427
1418112000,17,428
1418174400,17,429
1418236800,17,430
1418299200,17,419
1418361600,17,431
1418424000,17,431
1418486400,17,432
1418548800,17,432
1418611200,17,433
1418673600,17,433
1418736000,17,434
1418798400,17,435
1418860800,17,436
1417514400,18,437
1417567680,18,438
1417620960,18,439
1417674240,18,440
1417727520,18,440
1417780800,18,441
1417834080,18,442
1417887360,18,443
1417940640,18,444
1417993920,18,445
1418047200,18,446
1418100480,18,447
1418153760,18,448
1418207040,18,441
1418260320,18,445
1418313600,18,449
1416319200,19,450
1416455052,19,450
1416590905,19,450
1416726757,19,451
1416862610,19,452
1416998463,19,453
1417134315,19,454
1417270168,19,455
1417406021,19,455
1417541873,19,455
1417677726,19,29
1417813578,19,453
1417949431,19,456
1418085284,19,457
1418221136,19,450
1418356989,19,458
1418492842,19,459
1418628694,19,460
1418764547,19,461
1418900400,19,462
1416326400,20,463
1416425250,20,464
1416524100,20,465
1416622950,20,466
1416721800,20,467
1416820650,20,468
1416919500,20,468
1417018350,20,469
1417117200,20,470
1417216050,20,471
1417314900,20,471
1417413750,20,472
1417512600,20,473
1417611450,20,474
1417710300,20,475
1417809150,20,476
1417908000,20,477
1418006850,20,478
1418105700,20,479
1418204550,20,480
1418303400,20,481
1418402250,20,482
1418501100,20,481
1418599950,20,483
1418698800,20,484
1416290400,21,485
1416337947,21,486
1416385494,21,487
1416433041,21,485
1416480588,21,485
1416528135,21,485
1416575683,21,488
1416623230,21,488
1416670777,21,486
1416718324,21,486
1416765871,21,488
1416813418,21,488
1416860966,21,488
1416908513,21,488
1416956060,21,486
1417003607,21,489
1417051154,21,490
1417098701,21,491
1417146249,21,492
1417193796,21,492
1417241343,21,492
1417288890,21,492
1417336437,21,493
1417383984,21,493
1417431532,21,494
1417479079,21,495
1417526626,21,496
1417574173,21,496
1417621720,21,495
1417669267,21,495
1417716815,21,496
1417764362,21,497
1417811909,21,498
1417859456,21,499
1417907003,21,500
1417954550,21,501
1418002098,21,501
1418049645,21,502
1418097192,21,503
1418144739,21,504
1418192286,21,505
1418239833,21,505
1418287381,21,506
1418334928,21,507
1418382475,21,508
1418430022,21,509
1418477569,21,509
1418525116,21,509
1418572664,21,509
1418620211,21,510
1418667758,21,511
1418715305,21,512
1418762852,21,512
1418810400,21,512
1416722400,22,513
1416804709,22,514
1416887018,22,515
1416969327,22,515
1417051636,22,515
1417133945,22,516
1417216254,22,517
1417298563,22,518
1417380872,22,519
1417463181,22,519
1417545490,22,520
1417627800,22,520
1417710109,22,514
1417792418,22,521
1417874727,22,522
1417957036,22,523
1418039345,22,523
1418121654,22,522
1418203963,22,519
1418286272,22,524
1418368581,22,525
1418450890,22,525
1418533200,22,524
1416276000,23,526
1416378096,23,527
1416480192,23,528
1416582288,23,529
1416684384,23,530
1416786480,23,531
1416888576,23,532
1416990672,23,533
1417092768,23,534
1417194864,23,535
1417296960,23,535
1417399056,23,277
1417501152,23,536
1417603248,23,537
1417705344,23,538
1417807440,23,539
1417909536,23,540
1418011632,23,541
1418113728,23,542
1418215824,23,543
1418317920,23,544
1418420016,23,545
1418522112,23,546
1418624208,23,547
1418726304,23,548
1418828400,23,549
1416240000,24,550
1416361254,24,550
1416482509,24,550
1416603763,24,551
1416725018,24,552
1416846272,24,553
1416967527,24,554
1417088781,24,555
1417210036,24,556
1417331290,24,557
1417452545,24,558
1417573800,24,559
1417695054,24,560
1417816309,24,561
1417937563,24,562
1418058818,24,562
1418180072,24,563
1418301327,24,564
1418422581,24,565
1418543836,24,566
1418665090,24,567
1418786345,24,564
1418907600,24,564
1416697200,25,568
1416793304,25,569
1416889408,25,570
1416985513,25,571
1417081617,25,572
1417177721,25,573
1417273826,25,574
1417369930,25,575
1417466034,25,576
1417562139,25,577
1417658243,25,578
1417754347,25,579
1417850452,25,579
1417946556,25,580
1418042660,25,581
1418138765,25,582
1418234869,25,583
1418330973,25,584
1418427078,25,585
1418523182,25,586
1418619286,25,587
1418715391,25,588
1418811495,25,589
1418907600,25,590
1416621600,26,591
1416725788,26,592
1416829976,26,593
1416934164,26,591
1417038352,26,594
1417142541,26,595
1417246729,26,596
1417350917,26,593
1417455105,26,597
1417559294,26,598
1417663482,26,592
1417767670,26,596
1417871858,26,593
1417976047,26,599
1418080235,26,600
1418184423,26,601
1418288611,26,602
1418392800,26,603
1417096800,27,604
1417208142,27,605
1417319485,27,606
1417430828,27,607
1417542171,27,608
1417653514,27,609
1417764857,27,610
1417876200,27,611
1417987542,27,612
1418098885,27,613
1418210228,27,614
1418321571,27,615
1418432914,27,616
1418544257,27,617
1418655600,27,618
1416301200,28,619
1416359051,28,620
1416416902,28,621
1416474753,28,622
1416532604,28,623
1416590455,28,624
1416648306,28,625
1416706158,28,626
1416764009,28,627
1416821860,28,628
1416879711,28,629
1416937562,28,630
1416995413,28,626
1417053265,28,631
1417111116,28,632
1417168967,28,633
1417226818,28,634
1417284669,28,633
1417342520,28,634
1417400372,28,634
1417458223,28,635
1417516074,28,635
1417573925,28,636
1417631776,28,635
1417689627,28,637
1417747479,28,637
1417805330,28,638
1417863181,28,639
1417921032,28,640
1417978883,28,268
1418036734,28,641
1418094586,28,642
1418152437,28,643
1418210288,28,644
1418268139,28,645
1418325990,28,646
1418383841,28,647
1418441693,28,648
1418499544,28,648
1418557395,28,649
1418615246,28,650
1418673097,28,651
1418730948,28,652
1418788800,28,653
1416301200,29,654
1416405600,29,654
1416510000,29,655
1416614400,29,655
1416718800,29,656
1416823200,29,656
1416927600,29,657
1417032000,29,658
1417136400,29,657
1417240800,29,657
1417345200,29,657
1417449600,29,658
1417554000,29,659
1417658400,29,660
1417762800,29,661
1417867200,29,660
1417971600,29,662
1418076000,29,663
1418180400,29,662
1418284800,29,662
1418389200,29,663
1418493600,29,664
1418598000,29,661
1418702400,29,665
1418806800,29,665
1418911200,29,665
1416495600,30,666
1416556080,30,667
1416616560,30,668
1416677040,30,668
1416737520,30,668
1416798000,30,668
1416858480,30,667
1416918960,30,668
1416979440,30,667
1417039920,30,668
1417100400,30,669
1417160880,30,670
1417221360,30,670
1417281840,30,670
1417342320,30,668
1417402800,30,668
1417463280,30,671
1417523760,30,672
1417584240,30,673
1417644720,30,672
1417705200,30,671
1417765680,30,674
1417826160,30,667
1417886640,30,667
1417947120,30,667
1418007600,30,675
1418068080,30,676
1418128560,30,677
1418189040,30,678
1418249520,30,679
1418310000,30,680
1418370480,30,681
1418430960,30,682
1418491440,30,681
1418551920,30,679
1418612400,30,680
1418672880,30,680
1418733360,30,680
1418793840,30,683
1418854320,30,684
1418914800,30,685
1416308400,31,686
1416386945,31,687
1416465490,31,688
1416544036,31,688
1416622581,31,689
1416701127,31,690
1416779672,31,691
1416858218,31,691
1416936763,31,692
1417015309,31,693
1417093854,31,694
1417172400,31,695
1417250945,31,696
1417329490,31,697
1417408036,31,698
1417486581,31,699
1417565127,31,700
1417643672,31,701
1417722218,31,702
1417800763,31,703
1417879309,31,704
1417957854,31,705
1418036400,31,706
1418114945,31,707
1418193490,31,708
1418272036,31,709
1418350581,31,710
1418429127,31,711
1418507672,31,712
1418586218,31,701
1418664763,31,713
1418743309,31,714
1418821854,31,715
1418900400,31,716
1416240000,32,717
1416348156,32,718
1416456313,32,719
1416564469,32,720
1416672626,32,718
1416780782,32,721
1416888939,32,722
1416997095,32,723
1417105252,32,722
1417213408,32,724
1417321565,32,725
1417429721,32,726
1417537878,32,726
1417646034,32,724
1417754191,32,727
1417862347,32,725
1417970504,32,725
1418078660,32,725
1418186817,32,728
1418294973,32,728
1418403130,32,729
1418511286,32,729
1418619443,32,730
1418727600,32,731
1416315600,33,732
1416364971,33,733
1416414342,33,734
1416463714,33,735
1416513085,33,736
1416562457,33,737
1416611828,33,738
1416661200,33,739
1416710571,33,740
1416759942,33,741
1416809314,33,742
1416858685,33,743
1416908057,33,744
1416957428,33,745
1417006800,33,746
1417056171,33,747
1417105542,33,748
1417154914,33,749
1417204285,33,750
1417253657,33,751
1417303028,33,752
1417352400,33,753
1417401771,33,754
1417451142,33,755
1417500514,33,756
1417549885,33,756
1417599257,33,757
1417648628,33,758
1417698000,33,759
1417747371,33,760
1417796742,33,761
1417846114,33,762
1417895485,33,763
1417944857,33,764
1417994228,33,765
1418043600,33,766
1418092971,33,767
1418142342,33,768
1418191714,33,769
1418241085,33,770
1418290457,33,771
1418339828,33,772
1418389200,33,773
1418438571,33,774
1418487942,33,775
1418537314,33,776
1418586685,33,777
1418636057,33,778
1418685428,33,779
1418734800,33,780
1416366000,34,781
1416419693,34,782
1416473387,34,783
1416527080,34,784
1416580774,34,782
1416634468,34,784
1416688161,34,783
1416741855,34,785
1416795548,34,786
1416849242,34,787
1416902936,34,788
1416956629,34,786
1417010323,34,789
1417064017,34,789
1417117710,34,621
1417171404,34,790
1417225097,34,791
1417278791,34,792
1417332485,34,793
1417386178,34,794
1417439872,34,795
1417493565,34,795
1417547259,34,794
1417600953,34,796
1417654646,34,786
1417708340,34,786
1417762034,34,790
1417815727,34,793
1417869421,34,786
1417923114,34,792
1417976808,34,792
1418030502,34,786
1418084195,34,792
1418137889,34,621
1418191582,34,621
1418245276,34,621
1418298970,34,794
1418352663,34,792
1418406357,34,792
1418460051,34,792
1418513744,34,797
1418567438,34,797
1418621131,34,798
1418674825,34,792
1418728519,34,799
1418782212,34,800
1418835906,34,801
1418889600,34,802
1416895200,35,803
1416987360,35,804
1417079520,35,805
1417171680,35,252
1417263840,35,806
1417356000,35,806
1417448160,35,807
1417540320,35,807
1417632480,35,808
1417724640,35,808
1417816800,35,809
1417908960,35,810
1418001120,35,811
1418093280,35,812
1418185440,35,813
1418277600,35,814
1418369760,35,815
1418461920,35,816
1418554080,35,817
1418646240,35,817
1418738400,35,817
1416283200,36,818
1416322963,36,819
1416362727,36,820
1416402490,36,818
1416442254,36,819
1416482018,36,821
1416521781,36,819
1416561545,36,822
1416601309,36,823
1416641072,36,824
1416680836,36,823
1416720600,36,825
1416760363,36,826
1416800127,36,827
1416839890,36,828
1416879654,36,829
1416919418,36,830
1416959181,36,831
1416998945,36,832
1417038709,36,833
1417078472,36,834
1417118236,36,835
1417158000,36,84
1417197763,36,833
1417237527,36,833
1417277290,36,836
1417317054,36,833
1417356818,36,837
1417396581,36,838
1417436345,36,839
1417476109,36,840
1417515872,36,19
1417555636,36,825
1417595400,36,84
1417635163,36,819
1417674927,36,84
1417714690,36,841
1417754454,36,841
1417794218,36,842
1417833981,36,843
1417873745,36,844
1417913509,36,845
1417953272,36,846
1417993036,36,847
1418032800,36,848
1418072563,36,849
1418112327,36,850
1418152090,36,851
1418191854,36,852
1418231618,36,853
1418271381,36,849
1418311145,36,845
1418350909,36,849
1418390672,36,854
1418430436,36,843
1418470200,36,854
1418509963,36,855
1418549727,36,824
1418589490,36,856
1418629254,36,857
1418669018,36,858
1418708781,36,855
1418748545,36,822
1418788309,36,859
1418828072,36,860
1418867836,36,861
1418907600,36,862
1416697200,37,863
1416843257,37,864
1416989314,37,865
1417135371,37,866
1417281428,37,867
1417427485,37,868
1417573542,37,869
1417719600,37,870
1417865657,37,871
1418011714,37,872
1418157771,37,873
1418303828,37,873
1418449885,37,874
1418595942,37,875
1418742000,37,876
1416664800,38,877
1416772800,38,877
1416880800,38,878
1416988800,38,878
1417096800,38,879
1417204800,38,880
1417312800,38,881
1417420800,38,882
1417528800,38,883
1417636800,38,884
1417744800,38,885
1417852800,38,886
1417960800,38,518
1418068800,38,887
1418176800,38,888
1418284800,38,888
1418392800,38,887
1416355200,39,889
1416445200,39,890
1416535200,39,889
1416625200,39,891
1416715200,39,892
1416805200,39,893
1416895200,39,894
1416985200,39,895
1417075200,39,896
1417165200,39,897
1417255200,39,898
1417345200,39,899
1417435200,39,900
1417525200,39,901
1417615200,39,902
1417705200,39,903
1417795200,39,904
1417885200,39,904
1417975200,39,904
1418065200,39,904
1418155200,39,905
1418245200,39,905
1418335200,39,906
1418425200,39,898
1418515200,39,898
1418605200,39,901
1418695200,39,907
1418785200,39,904
1416837600,40,908
1416901587,40,909
1416965574,40,909
1417029561,40,910
1417093548,40,910
1417157535,40,911
1417221522,40,912
1417285509,40,913
1417349496,40,913
1417413483,40,914
1417477470,40,910
1417541458,40,910
1417605445,40,915
1417669432,40,916
1417733419,40,917
1417797406,40,918
1417861393,40,919
1417925380,40,919
1417989367,40,920
1418053354,40,921
1418117341,40,922
1418181329,40,921
1418245316,40,921
1418309303,40,921
1418373290,40,921
1418437277,40,923
1418501264,40,924
1418565251,40,925
1418629238,40,924
1418693225,40,926
1418757212,40,927
1418821200,40,914
1416484800,41,928
1416570814,41,929
1416656828,41,930
1416742842,41,931
1416828857,41,932
1416914871,41,933
1417000885,41,934
1417086900,41,935
1417172914,41,936
1417258928,41,937
1417344942,41,938
1417430957,41,939
1417516971,41,940
1417602985,41,939
1417689000,41,941
1417775014,41,942
1417861028,41,943
1417947042,41,944
1418033057,41,939
1418119071,41,945
1418205085,41,946
1418291100,41,945
1418377114,41,939
1418463128,41,928
1418549142,41,943
1418635157,41,941
1418721171,41,947
1418807185,41,948
1418893200,41,949
1416351600,42,950
1416408872,42,951
1416466145,42,952
1416523418,42,953
1416580690,42,954
1416637963,42,955
1416695236,42,956
1416752509,42,957
1416809781,42,958
1416867054,42,956
1416924327,42,959
1416981600,42,960
1417038872,42,961
1417096145,42,962
1417153418,42,963
1417210690,42,964
1417267963,42,957
1417325236,42,965
1417382509,42,966
1417439781,42,967
1417497054,42,968
1417554327,42,969
1417611600,42,970
1417668872,42,971
1417726145,42,972
1417783418,42,973
1417840690,42,974
1417897963,42,975
1417955236,42,976
1418012509,42,977
1418069781,42,978
1418127054,42,979
1418184327,42,980
1418241600,42,981
1418298872,42,982
1418356145,42,983
1418413418,42,984
1418470690,42,985
1418527963,42,986
1418585236,42,987
1418642509,42,988
1418699781,42,989
1418757054,42,990
1418814327,42,979
1418871600,42,991
1416531600,43,992
1416650400,43,993
1416769200,43,994
1416888000,43,995
1417006800,43,996
1417125600,43,997
1417244400,43,998
1417363200,43,999
1417482000,43,983
1417600800,43,1000
1417719600,43,1001
1417838400,43,1002
1417957200,43,1003
1418076000,43,1004
1418194800,43,1005
1418313600,43,1006
1418432400,43,1007
1418551200,43,1008
1418670000,43,1009
1418788800,43,1010
1416466800,44,1011
1416553457,44,1012
1416640114,44,1013
1416726771,44,1014
1416813428,44,1015
1416900085,44,1016
1416986742,44,1016
1417073400,44,1017
1417160057,44,1018
1417246714,44,1019
1417333371,44,1019
1417420028,44,1017
1417506685,44,1020
1417593342,44,1020
1417680000,44,1021
1417766657,44,1021
1417853314,44,1022
1417939971,44,1023
1418026628,44,1024
1418113285,44,1025
1418199942,44,1025
1418286600,44,1016
1418373257,44,1026
1418459914,44,1026
1418546571,44,1027
1418633228,44,1027
1418719885,44,1028
1418806542,44,1028
1418893200,44,1029
1416272400,45,1030
1416316282,45,1031
1416360165,45,1032
1416404048,45,1033
1416447931,45,1034
1416491813,45,1035
1416535696,45,1036
1416579579,45,1037
1416623462,45,1038
1416667344,45,1039
1416711227,45,1040
1416755110,45,1041
1416798993,45,1041
1416842875,45,1041
1416886758,45,1042
1416930641,45,1043
1416974524,45,1044
1417018406,45,1045
1417062289,45,1046
1417106172,45,1046
1417150055,45,1047
1417193937,45,1046
1417237820,45,1048
1417281703,45,1049
1417325586,45,1050
1417369468,45,1050
1417413351,45,1042
1417457234,45,1051
1417501117,45,1052
1417545000,45,1053
1417588882,45,1054
1417632765,45,1054
1417676648,45,1055
1417720531,45,1050
1417764413,45,1056
1417808296,45,1057
1417852179,45,1058
1417896062,45,1059
1417939944,45,1059
1417983827,45,1059
1418027710,45,1060
1418071593,45,1061
1418115475,45,1050
1418159358,45,1062
1418203241,45,1063
1418247124,45,1049
1418291006,45,1057
1418334889,45,1049
1418378772,45,1049
1418422655,45,1057
1418466537,45,1064
1418510420,45,1064
1418554303,45,1065
1418598186,45,1066
1418642068,45,1067
1418685951,45,1067
1418729834,45,1068
1418773717,45,1069
1418817600,45,185
1416535200,46,1070
1416644571,46,1071
1416753942,46,1070
1416863314,46,1070
1416972685,46,1072
1417082057,46,1072
1417191428,46,1073
1417300800,46,1073
1417410171,46,1074
1417519542,46,1075
1417628914,46,1075
1417738285,46,1075
1417847657,46,1073
1417957028,46,1076
1418066400,46,1077
1418175771,46,1078
1418285142,46,1079
1418394514,46,1078
1418503885,46,1080
1418613257,46,1081
1418722628,46,1082
1418832000,46,1083
1416358800,47,1084
1416410228,47,1085
1416461657,47,1086
1416513085,47,1086
1416564514,47,1087
1416615942,47,1087
1416667371,47,1088
1416718800,47,1089
1416770228,47,1090
1416821657,47,1089
1416873085,47,1088
1416924514,47,1091
1416975942,47,1091
1417027371,47,1092
1417078800,47,1093
1417130228,47,1093
1417181657,47,1094
1417233085,47,1094
1417284514,47,1095
1417335942,47,1093
1417387371,47,1094
1417438800,47,1096
1417490228,47,1096
1417541657,47,1097
1417593085,47,1098
1417644514,47,1099
1417695942,47,1088
1417747371,47,1100
1417798800,47,1090
1417850228,47,1089
1417901657,47,1091
1417953085,47,1101
1418004514,47,1101
1418055942,47,1091
1418107371,47,1099
1418158800,47,1102
1418210228,47,1103
1418261657,47,1104
1418313085,47,1102
1418364514,47,1105
1418415942,47,1106
1418467371,47,1107
1418518800,47,1108
1418570228,47,1109
1418621657,47,1110
1418673085,47,1110
1418724514,47,1110
1418775942,47,1111
1418827371,47,1112
1418878800,47,1112
1416297600,48,1113
1416362220,48,1113
1416426840,48,1114
1416491460,48,1115
1416556080,48,1116
1416620700,48,1117
1416685320,48,1118
1416749940,48,1118
1416814560,48,1119
1416879180,48,1120
1416943800,48,1120
1417008420,48,1121
